<pre>Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
synMTS_1_171_cox2	0.005	No mitochondrial presequence	43(MPP)	0.000	16-20,65-69,91-95	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_172_cox2	0.013	No mitochondrial presequence	11(MPP)	0.364		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_173_cox2	0.005	No mitochondrial presequence	86(MPP)	0.070		2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_174_cox2	0.012	No mitochondrial presequence	75(MPP)	0.000	37-41	20-29-low	21-26	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_175_cox2	0.001	No mitochondrial presequence	59(MPP)	0.051		18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_176_cox2	0.011	No mitochondrial presequence	26(MPP)	0.115	42-46	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_177_cox2	0.025	No mitochondrial presequence	59(MPP)	-0.017		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_178_cox2	0.007	No mitochondrial presequence	5(MPP)	0.000	5-9,32-36,64-68,83-87,94-98	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_179_cox2	0.084	No mitochondrial presequence	19(MPP)	0.211	16-20,77-81	18-28-low	-	-	-	-	-	-	-	-	-	-	-	15-20	-	-	
synMTS_1_180_cox2	0.008	No mitochondrial presequence	78(MPP)	-0.064		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_181_cox2	0.021	No mitochondrial presequence	89(MPP)	0.011		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_182_cox2	0.013	No mitochondrial presequence	61(MPP)	0.016	1-5	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_183_cox2	0.002	No mitochondrial presequence	7(MPP)	0.000	36-40,65-69	17-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_184_cox2	0.086	No mitochondrial presequence	47(MPP)	0.043	12-16,16-20	12-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_185_cox2	0.071	No mitochondrial presequence	15(MPP)	0.133	8-12,48-52	13-24-high	-	-	-	-	-	-	-	-	1-6	-	-	-	-	-	
synMTS_1_186_cox2	0.008	No mitochondrial presequence	48(MPP)	-0.042		10-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_187_cox2	0.045	No mitochondrial presequence	54(MPP)	0.000		6-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_188_cox2	0.005	No mitochondrial presequence	76(MPP)	-0.026	30-34,47-51,62-66,67-71	9-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_189_cox2	0.022	No mitochondrial presequence	21(MPP), 22(Icp55)	0.000	17-21,32-36,72-76	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_190_cox2	0.021	No mitochondrial presequence	80(MPP)	0.000	10-14,20-24	8-18-low	-	-	-	-	-	-	-	-	-	25-30	-	-	-	-	
synMTS_1_191_cox2	0.035	No mitochondrial presequence	65(MPP)	0.108	48-52,52-56	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_192_cox2	0.011	No mitochondrial presequence	55(MPP)	0.000		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_193_cox2	0.039	No mitochondrial presequence	64(MPP)	0.062	14-18	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_194_cox2	0.024	No mitochondrial presequence	84(MPP)	0.012		7-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_195_cox2	0.000	No mitochondrial presequence	51(MPP)	0.059		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_196_cox2	0.005	No mitochondrial presequence	75(MPP)	0.040	53-57	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_197_cox2	0.048	No mitochondrial presequence	93(MPP)	0.043	6-10,11-15,81-85	19-28-high	-	-	-	-	-	-	-	-	9-14	-	-	-	-	-	
synMTS_1_198_cox2	0.002	No mitochondrial presequence	62(MPP)	-0.097	46-50	9-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_199_cox2	0.030	No mitochondrial presequence	54(MPP)	-0.019		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_200_cox2	0.023	No mitochondrial presequence	56(MPP)	0.036	9-13	11-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_001_cox2	0.025	No mitochondrial presequence	60(MPP)	0.050	45-49	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_002_cox2	0.026	No mitochondrial presequence	22(MPP)	-0.045	56-60	11-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_003_cox2	0.002	No mitochondrial presequence	85(MPP)	-0.024	71-75,83-87	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_004_cox2	0.002	No mitochondrial presequence	26(MPP)	-0.038	26-30,30-34,38-42,81-85	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_005_cox2	0.000	No mitochondrial presequence	11(MPP), 12(Icp55)	-0.273	15-19	8-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_006_cox2	0.001	No mitochondrial presequence	68(MPP)	0.044		16-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_007_cox2	0.002	No mitochondrial presequence	65(MPP)	-0.046	11-15	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_008_cox2	0.017	No mitochondrial presequence	58(MPP)	-0.034		17-26-low	-	-	-	-	-	-	-	-	-	16-21	-	-	-	-	
synMTS_2_009_cox2	0.010	No mitochondrial presequence	5(MPP)	0.000	70-74,78-82	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_010_cox2	0.009	No mitochondrial presequence	53(MPP)	0.019	21-25	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_011_cox2	0.013	No mitochondrial presequence	22(MPP)	0.000	70-74	7-16-low	-	-	-	18-23	-	-	-	-	-	-	-	-	-	-	
synMTS_2_012_cox2	0.002	No mitochondrial presequence	72(MPP)	-0.069	49-53	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_013_cox2	0.011	No mitochondrial presequence	47(MPP)	0.043		18-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_014_cox2	0.004	No mitochondrial presequence	73(MPP)	0.014		6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_015_cox2	0.000	No mitochondrial presequence	5(MPP)	-0.600		14-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_016_cox2	0.096	No mitochondrial presequence	64(MPP)	0.078	17-21,21-25,26-30	16-25-high	-	13-18	-	-	17-22	-	-	-	-	-	-	-	-	-	
synMTS_2_017_cox2	0.004	No mitochondrial presequence	60(MPP)	0.017		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_018_cox2	0.017	No mitochondrial presequence	5(MPP), 6(Icp55)	-0.400		6-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_019_cox2	0.002	No mitochondrial presequence	6(MPP)	-0.167	57-61	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_020_cox2	0.001	No mitochondrial presequence	82(MPP)	-0.061	46-50,68-72	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_021_cox2	0.044	No mitochondrial presequence	50(MPP)	0.080		1-10-low	-	-	-	-	-	-	-	-	-	-	22-27	-	-	-	
synMTS_2_022_cox2	0.009	No mitochondrial presequence	5(MPP), 13(Oct1)	-0.400	45-49,93-97,96-100	3-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_023_cox2	0.005	No mitochondrial presequence	52(MPP)	0.000	14-18,20-24,33-37	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_024_cox2	0.001	No mitochondrial presequence	93(MPP)	0.022		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_025_cox2	0.003	No mitochondrial presequence	67(MPP)	0.090		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_026_cox2	0.015	No mitochondrial presequence	50(MPP)	0.040		1-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_027_cox2	0.002	No mitochondrial presequence	67(MPP)	-0.030		10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_028_cox2	0.006	No mitochondrial presequence	56(MPP)	0.036	12-16,20-24	16-25-high	-	-	-	-	-	23-28	-	-	-	-	-	-	-	-	
synMTS_2_029_cox2	0.005	No mitochondrial presequence	59(MPP), 60(Icp55)	-0.017	3-7,22-26	10-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_030_cox2	0.005	No mitochondrial presequence	64(MPP)	0.016		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_031_cox2	0.037	No mitochondrial presequence	91(MPP)	0.044	26-30	21-30-high	-	-	-	23-28	-	-	-	-	-	-	-	-	-	-	
synMTS_2_032_cox2	0.015	No mitochondrial presequence	46(MPP)	0.022	43-47	15-24-low	-	-	-	-	-	-	-	-	-	-	9-14	-	-	-	
synMTS_2_033_cox2	0.009	No mitochondrial presequence	53(MPP)	0.094	14-18	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_034_cox2	0.000	No mitochondrial presequence	29(MPP)	0.000		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_035_cox2	0.006	No mitochondrial presequence	94(MPP)	-0.032	50-54	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_036_cox2	0.008	No mitochondrial presequence	49(MPP)	0.041	9-13	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_037_cox2	0.021	No mitochondrial presequence	51(MPP)	-0.059	33-37,45-49,51-55	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_038_cox2	0.030	No mitochondrial presequence	71(MPP)	0.042	62-66	1-10-low	-	-	-	-	-	-	12-17	-	-	11-16	-	-	-	-	
synMTS_2_039_cox2	0.032	No mitochondrial presequence	78(MPP)	-0.051	75-79	18-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_040_cox2	0.039	No mitochondrial presequence	53(MPP)	-0.019	12-16	8-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_041_cox2	0.044	No mitochondrial presequence	88(MPP)	0.125	78-82	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_042_cox2	0.012	No mitochondrial presequence	87(MPP)	0.069	1-5,67-71,84-88	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_043_cox2	0.003	No mitochondrial presequence	50(MPP)	-0.040		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_044_cox2	0.025	No mitochondrial presequence	44(MPP)	0.023		14-23-low	-	-	-	-	-	-	-	16-21	-	-	-	-	-	-	
synMTS_2_045_cox2	0.001	No mitochondrial presequence	82(MPP)	-0.037		16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_046_cox2	0.013	No mitochondrial presequence	92(MPP)	-0.033	74-78	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_047_cox2	0.009	No mitochondrial presequence	52(MPP)	0.038		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_048_cox2	0.003	No mitochondrial presequence	94(MPP)	0.011	35-39	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_049_cox2	0.000	No mitochondrial presequence	89(MPP)	-0.022	37-41	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_050_cox2	0.012	No mitochondrial presequence	95(MPP)	0.021	69-73	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_051_cox2	0.001	No mitochondrial presequence	86(MPP)	0.012		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_052_cox2	0.002	No mitochondrial presequence	90(MPP)	-0.022	59-63	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_053_cox2	0.008	No mitochondrial presequence	59(MPP)	0.000		9-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_054_cox2	0.016	No mitochondrial presequence	65(MPP)	0.123	12-16	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_055_cox2	0.016	No mitochondrial presequence	86(MPP)	0.047	84-88	14-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_056_cox2	0.010	No mitochondrial presequence	66(MPP)	0.000	10-14	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_057_cox2	0.015	No mitochondrial presequence	77(MPP)	-0.065		3-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_058_cox2	0.006	No mitochondrial presequence	38(MPP)	0.026		6-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_059_cox2	0.001	No mitochondrial presequence	41(MPP)	-0.073	64-68,67-71	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_060_cox2	0.014	No mitochondrial presequence	84(MPP)	-0.036	21-25,44-48,74-78	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_061_cox2	0.045	No mitochondrial presequence	11(MPP)	0.000	42-46	8-17-high	-	-	-	-	-	-	11-16,15-20	-	-	-	-	-	-	14-19	
synMTS_2_062_cox2	0.006	No mitochondrial presequence	50(MPP)	0.000	23-27	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_063_cox2	0.000	No mitochondrial presequence	7(MPP)	-0.286		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_064_cox2	0.029	No mitochondrial presequence	79(MPP)	0.076	21-25,35-39	21-30-high	-	-	-	-	-	-	-	-	-	-	-	20-25	-	-	
synMTS_2_065_cox2	0.003	No mitochondrial presequence	29(MPP)	0.000	19-23	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_066_cox2	0.002	No mitochondrial presequence	14(MPP)	-0.143		4-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_067_cox2	0.038	No mitochondrial presequence	70(MPP)	-0.043	11-15	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_068_cox2	0.005	No mitochondrial presequence	31(MPP)	-0.097	26-30	14-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_069_cox2	0.003	No mitochondrial presequence	18(MPP)	0.167	40-44	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_070_cox2	0.001	No mitochondrial presequence	64(MPP)	0.047		16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_071_cox2	0.004	No mitochondrial presequence	24(MPP)	-0.042		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_072_cox2	0.004	No mitochondrial presequence	56(MPP)	0.089		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_073_cox2	0.032	No mitochondrial presequence	27(MPP), 28(Icp55)	0.222	25-29,35-39,79-83	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	25-30	-	
synMTS_2_074_cox2	0.012	No mitochondrial presequence	60(MPP)	-0.033	26-30	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_075_cox2	0.001	No mitochondrial presequence	31(MPP)	-0.032		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_076_cox2	0.006	No mitochondrial presequence	85(MPP)	0.024	31-35	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_077_cox2	0.002	No mitochondrial presequence	90(MPP)	0.089		2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_078_cox2	0.068	No mitochondrial presequence	80(MPP)	0.050	21-25,71-75	15-25-high	-	-	-	-	-	13-18	-	-	-	12-17	-	-	-	-	
synMTS_2_079_cox2	0.019	No mitochondrial presequence	32(MPP)	0.000	6-10,26-30,36-40,39-43	15-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_080_cox2	0.008	No mitochondrial presequence	8(MPP)	-0.250		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_081_cox2	0.002	No mitochondrial presequence	78(MPP)	-0.038	70-74,75-79	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_082_cox2	0.000	No mitochondrial presequence	61(MPP)	-0.016		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_083_cox2	0.011	No mitochondrial presequence	49(MPP)	-0.020	28-32	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_084_cox2	0.003	No mitochondrial presequence	48(MPP)	-0.021		13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_085_cox2	0.003	No mitochondrial presequence	89(MPP)	-0.022	60-64	21-30-low	2-7	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_086_cox2	0.036	No mitochondrial presequence	18(MPP)	0.111	69-73,92-96,95-99	1-10-high	-	-	-	-	-	-	-	-	25-30	-	-	-	-	-	
synMTS_2_087_cox2	0.078	No mitochondrial presequence	95(MPP)	0.084	14-18,77-81,89-93,93-97	7-16-high	-	-	-	-	-	-	7-12	-	-	6-11	-	-	-	-	
synMTS_2_088_cox2	0.002	No mitochondrial presequence	19(MPP)	0.000		12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_089_cox2	0.000	No mitochondrial presequence	53(MPP)	-0.057	47-51,50-54	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_090_cox2	0.020	No mitochondrial presequence	10(MPP)	0.000	28-32	20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_091_cox2	0.061	No mitochondrial presequence	19(MPP)	-0.053	12-16	12-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_092_cox2	0.025	No mitochondrial presequence	5(MPP)	-0.400	95-99	18-27-low	-	-	-	-	-	-	-	20-25	-	-	-	-	-	19-24	
synMTS_2_093_cox2	0.036	No mitochondrial presequence	41(MPP)	0.000		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_094_cox2	0.160	No mitochondrial presequence	74(MPP)	0.041		4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_095_cox2	0.007	No mitochondrial presequence	13(MPP)	0.000		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_096_cox2	0.011	No mitochondrial presequence	88(MPP)	0.011	19-23	18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_097_cox2	0.026	No mitochondrial presequence	39(MPP)	0.000		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_098_cox2	0.008	No mitochondrial presequence	90(MPP)	0.000	30-34	11-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_099_cox2	0.037	No mitochondrial presequence	49(MPP)	0.143	15-19,19-23,46-50	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_100_cox2	0.008	No mitochondrial presequence	85(MPP)	0.000	8-12,72-76,75-79	1-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_101_cox2	0.010	No mitochondrial presequence	7(MPP)	0.429	2-6,11-15,44-48	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_102_cox2	0.012	No mitochondrial presequence	91(MPP)	-0.011		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_103_cox2	0.004	No mitochondrial presequence	90(MPP)	-0.056	14-18,22-26,48-52,70-74	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_104_cox2	0.015	No mitochondrial presequence	72(MPP), 73(Icp55)	0.014	11-15,69-73	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_105_cox2	0.015	No mitochondrial presequence	5(MPP)	0.000	30-34	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_106_cox2	0.002	No mitochondrial presequence	84(MPP)	-0.036	17-21,33-37	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_107_cox2	0.036	No mitochondrial presequence	32(MPP)	0.031	65-69,79-83	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_108_cox2	0.027	No mitochondrial presequence	60(MPP)	0.000		18-27-high	-	-	-	-	-	-	25-30	-	-	-	-	-	-	-	
synMTS_2_109_cox2	0.017	No mitochondrial presequence	92(MPP)	0.087		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_110_cox2	0.003	No mitochondrial presequence	77(MPP)	-0.039		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_111_cox2	0.002	No mitochondrial presequence	39(MPP)	-0.026	25-29,67-71	19-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_112_cox2	0.003	No mitochondrial presequence	85(MPP)	-0.047	82-86	9-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_113_cox2	0.006	No mitochondrial presequence	60(MPP)	-0.017		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_114_cox2	0.008	No mitochondrial presequence	75(MPP)	0.000	56-60	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_115_cox2	0.010	No mitochondrial presequence	49(MPP)	-0.061	36-40,46-50	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_116_cox2	0.004	No mitochondrial presequence	43(MPP)	0.023	26-30	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_117_cox2	0.011	No mitochondrial presequence	54(MPP)	0.074		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_118_cox2	0.016	No mitochondrial presequence	8(MPP)	-0.125	75-79,80-84	21-30-high	-	-	-	-	-	-	-	-	-	-	13-18	-	-	-	
synMTS_2_119_cox2	0.032	No mitochondrial presequence	81(MPP)	0.037	62-66	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_120_cox2	0.028	No mitochondrial presequence	65(MPP)	0.062		17-27-high	-	20-25	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_121_cox2	0.005	No mitochondrial presequence	74(MPP)	0.027	10-14,38-42	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	10-15	-	
synMTS_2_122_cox2	0.013	No mitochondrial presequence	67(MPP)	-0.015	32-36,48-52,64-68	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_123_cox2	0.015	No mitochondrial presequence	51(MPP)	0.078	10-14,48-52	7-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_124_cox2	0.039	No mitochondrial presequence	80(MPP)	-0.013	3-7,68-72,78-82	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_125_cox2	0.006	No mitochondrial presequence	55(MPP)	0.018		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_126_cox2	0.001	No mitochondrial presequence	9(MPP), 10(Icp55)	0.000		15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_127_cox2	0.011	No mitochondrial presequence	46(MPP)	0.022		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_128_cox2	0.010	No mitochondrial presequence	76(MPP)	0.026		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_129_cox2	0.001	No mitochondrial presequence	69(MPP)	0.043	41-45,50-54	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_130_cox2	0.025	No mitochondrial presequence	61(MPP)	0.066		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_131_cox2	0.002	No mitochondrial presequence	15(MPP)	-0.067	32-36,51-55	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_132_cox2	0.011	No mitochondrial presequence	94(MPP)	0.064	7-11,43-47,75-79	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	7-12	-	
synMTS_2_133_cox2	0.010	No mitochondrial presequence	83(MPP)	0.036		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_134_cox2	0.069	No mitochondrial presequence	58(MPP)	0.034	10-14,48-52	9-18-high	-	-	-	-	-	-	-	-	-	-	-	9-14	10-15	-	
synMTS_2_135_cox2	0.026	No mitochondrial presequence	51(MPP)	0.039	16-20,19-23,41-45,45-49,48-52	4-13-low	-	-	-	-	16-21	-	-	-	-	-	-	-	-	-	
synMTS_2_136_cox2	0.008	No mitochondrial presequence	40(MPP)	0.075		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_137_cox2	0.011	No mitochondrial presequence	95(MPP)	0.105	1-5	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_138_cox2	0.027	No mitochondrial presequence	51(MPP), 52(Icp55)	0.059	1-5,13-17,25-29,32-36	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_139_cox2	0.012	No mitochondrial presequence	21(MPP)	0.000		12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_140_cox2	0.021	No mitochondrial presequence	82(MPP)	0.012		19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_141_cox2	0.011	No mitochondrial presequence	70(MPP)	0.043	51-55,57-61,64-68	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_142_cox2	0.022	No mitochondrial presequence	31(MPP)	0.032		16-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_143_cox2	0.001	No mitochondrial presequence	31(MPP), 32(Icp55)	-0.065	34-38,46-50,87-91,95-99	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
