<pre>Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
synMTS_1_169_mmf1	0.176	No mitochondrial presequence	60(MPP)	0.117	7-11,15-19	7-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_170_mmf1	0.002	No mitochondrial presequence	46(MPP)	0.022		20-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_171_mmf1	0.019	No mitochondrial presequence	45(MPP)	0.022	16-20,65-69,91-95	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_172_mmf1	0.050	No mitochondrial presequence	36(MPP)	0.083		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_173_mmf1	0.017	No mitochondrial presequence	43(MPP)	0.047		5-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_174_mmf1	0.024	No mitochondrial presequence	85(MPP)	0.047	37-41	20-29-low	21-26	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_175_mmf1	0.005	No mitochondrial presequence	69(MPP)	0.101		18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_176_mmf1	0.033	No mitochondrial presequence	38(MPP)	0.158	42-46	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_177_mmf1	0.040	No mitochondrial presequence	22(MPP)	-0.045		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_178_mmf1	0.017	No mitochondrial presequence	74(MPP)	-0.041	5-9,32-36,64-68,83-87,94-98	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_179_mmf1	0.449	Possessing mitochondrial presequence	19(MPP)	0.211	16-20,77-81	18-28-low	-	-	-	-	-	-	-	-	-	-	-	15-20	-	-	
synMTS_1_180_mmf1	0.029	No mitochondrial presequence	24(MPP), 25(Icp55)	-0.167		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_181_mmf1	0.115	No mitochondrial presequence	31(MPP)	0.097		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_182_mmf1	0.024	No mitochondrial presequence	71(MPP)	0.070	1-5	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_183_mmf1	0.018	No mitochondrial presequence	39(MPP)	0.077	36-40,65-69	17-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_184_mmf1	0.117	No mitochondrial presequence	57(MPP)	0.105	12-16,16-20	12-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_185_mmf1	0.141	No mitochondrial presequence	31(MPP)	0.161	8-12,48-52	13-24-high	-	-	-	-	-	-	-	-	1-6	-	-	-	-	-	
synMTS_1_186_mmf1	0.023	No mitochondrial presequence	86(MPP)	-0.047		10-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_187_mmf1	0.079	No mitochondrial presequence	20(MPP)	0.050		6-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_188_mmf1	0.009	No mitochondrial presequence	86(MPP)	0.023	30-34,47-51,62-66,67-71	9-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_189_mmf1	0.051	No mitochondrial presequence	13(MPP)	0.000	17-21,32-36,72-76	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_190_mmf1	0.058	No mitochondrial presequence	64(MPP)	-0.016	10-14,20-24	8-18-low	-	-	-	-	-	-	-	-	-	25-30	-	-	-	-	
synMTS_1_191_mmf1	0.109	No mitochondrial presequence	46(MPP)	0.109	48-52,52-56	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_192_mmf1	0.031	No mitochondrial presequence	65(MPP)	0.062		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_193_mmf1	0.076	No mitochondrial presequence	74(MPP)	0.108	14-18	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_194_mmf1	0.136	No mitochondrial presequence	29(MPP)	0.103		7-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_195_mmf1	0.007	No mitochondrial presequence	61(MPP)	0.066		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_196_mmf1	0.009	No mitochondrial presequence	85(MPP)	0.082	53-57	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_197_mmf1	0.101	No mitochondrial presequence	6(MPP)	0.333	6-10,11-15,81-85	19-28-high	-	-	-	-	-	-	-	-	9-14	-	-	-	-	-	
synMTS_1_198_mmf1	0.004	No mitochondrial presequence	72(MPP)	-0.028	46-50	9-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_199_mmf1	0.042	No mitochondrial presequence	64(MPP)	0.047		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_200_mmf1	0.110	No mitochondrial presequence	66(MPP)	0.091	9-13	11-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_001_mmf1	0.040	No mitochondrial presequence	70(MPP)	0.100	45-49	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_002_mmf1	0.036	No mitochondrial presequence	62(MPP), 70(Oct1)	0.032	56-60	11-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_003_mmf1	0.002	No mitochondrial presequence	74(MPP)	-0.041	71-75,83-87	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_004_mmf1	0.011	No mitochondrial presequence	41(MPP)	0.000	26-30,30-34,38-42,81-85	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_005_mmf1	0.000	No mitochondrial presequence	59(MPP)	0.000	15-19	8-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_006_mmf1	0.002	No mitochondrial presequence	85(MPP)	0.082		16-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_007_mmf1	0.006	No mitochondrial presequence	75(MPP)	0.013	11-15	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_008_mmf1	0.026	No mitochondrial presequence	76(MPP)	0.026		17-26-low	-	-	-	-	-	-	-	-	-	16-21	-	-	-	-	
synMTS_2_009_mmf1	0.016	No mitochondrial presequence	81(MPP)	-0.025	70-74,78-82	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_010_mmf1	0.049	No mitochondrial presequence	70(MPP)	0.071	21-25	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_011_mmf1	0.028	No mitochondrial presequence	24(MPP)	0.042	70-74	7-16-low	-	-	-	18-23	-	-	-	-	-	-	-	-	-	-	
synMTS_2_012_mmf1	0.006	No mitochondrial presequence	51(MPP)	-0.157	49-53	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_013_mmf1	0.022	No mitochondrial presequence	57(MPP)	0.105		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_014_mmf1	0.013	No mitochondrial presequence	90(MPP)	0.056		6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_015_mmf1	0.002	No mitochondrial presequence	33(MPP)	-0.030		14-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_016_mmf1	0.390	Possessing mitochondrial presequence	20(MPP)	0.200	17-21,21-25,26-30	16-25-high	-	13-18	-	-	17-22	-	-	-	-	-	-	-	-	-	
synMTS_2_017_mmf1	0.010	No mitochondrial presequence	78(MPP)	0.064		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_018_mmf1	0.018	No mitochondrial presequence	57(MPP)	-0.070		6-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_019_mmf1	0.008	No mitochondrial presequence	60(MPP)	-0.017	57-61	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_020_mmf1	0.001	No mitochondrial presequence	92(MPP)	-0.011	46-50,68-72	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_021_mmf1	0.064	No mitochondrial presequence	67(MPP)	0.119		1-10-low	-	-	-	-	-	-	-	-	-	-	22-27	-	-	-	
synMTS_2_022_mmf1	0.024	No mitochondrial presequence	28(MPP)	-0.071	45-49,93-97,96-100	3-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_023_mmf1	0.014	No mitochondrial presequence	54(MPP)	0.019	14-18,20-24,33-37	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_024_mmf1	0.001	No mitochondrial presequence	42(MPP)	0.048		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_025_mmf1	0.007	No mitochondrial presequence	34(MPP), 35(Icp55)	0.118		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_026_mmf1	0.026	No mitochondrial presequence	60(MPP)	0.100		1-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_027_mmf1	0.002	No mitochondrial presequence	11(MPP)	-0.273		10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_028_mmf1	0.015	No mitochondrial presequence	66(MPP)	0.091	12-16,20-24	16-27-high	-	-	-	-	-	23-28	-	-	-	-	-	-	-	-	
synMTS_2_029_mmf1	0.006	No mitochondrial presequence	65(MPP)	0.000	3-7,22-26	10-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_030_mmf1	0.010	No mitochondrial presequence	64(MPP)	0.016		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_031_mmf1	0.111	No mitochondrial presequence	32(MPP)	0.031	26-30	21-30-high	-	-	-	23-28	-	-	-	-	-	-	-	-	-	-	
synMTS_2_032_mmf1	0.041	No mitochondrial presequence	15(MPP)	0.000	43-47	15-24-low	-	-	-	-	-	-	-	-	-	-	9-14	-	-	-	
synMTS_2_033_mmf1	0.016	No mitochondrial presequence	70(MPP)	0.129	14-18	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_034_mmf1	0.000	No mitochondrial presequence	6(MPP), 7(Icp55)	0.000		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_035_mmf1	0.013	No mitochondrial presequence	56(MPP)	-0.036	50-54	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_036_mmf1	0.014	No mitochondrial presequence	67(MPP)	0.090	9-13	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_037_mmf1	0.036	No mitochondrial presequence	48(MPP)	-0.042	33-37,45-49,51-55	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_038_mmf1	0.042	No mitochondrial presequence	81(MPP)	0.086	62-66	1-10-low	-	-	-	-	-	-	12-17	-	-	11-16	-	-	-	-	
synMTS_2_039_mmf1	0.050	No mitochondrial presequence	19(MPP)	0.000	75-79	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_040_mmf1	0.101	No mitochondrial presequence	30(MPP)	0.000	12-16	8-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_041_mmf1	0.195	No mitochondrial presequence	61(MPP), 62(Icp55)	0.148	78-82	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_042_mmf1	0.046	No mitochondrial presequence	22(MPP)	0.045	1-5,67-71,84-88	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_043_mmf1	0.008	No mitochondrial presequence	22(MPP)	-0.136		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_044_mmf1	0.119	No mitochondrial presequence	28(MPP)	0.071		14-23-low	-	-	-	-	-	-	-	16-21	-	-	-	-	-	-	
synMTS_2_045_mmf1	0.002	No mitochondrial presequence	92(MPP)	0.011		16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_046_mmf1	0.014	No mitochondrial presequence	34(MPP)	-0.088	74-78	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_047_mmf1	0.015	No mitochondrial presequence	69(MPP)	0.087		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_048_mmf1	0.006	No mitochondrial presequence	66(MPP)	0.015	35-39	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_049_mmf1	0.000	No mitochondrial presequence	71(MPP)	-0.042	37-41	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_050_mmf1	0.015	No mitochondrial presequence	6(MPP)	0.167	69-73	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_051_mmf1	0.000	No mitochondrial presequence	31(MPP)	-0.032		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_052_mmf1	0.002	No mitochondrial presequence	88(MPP)	-0.011	59-63	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_053_mmf1	0.018	No mitochondrial presequence	22(MPP)	0.000		9-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_054_mmf1	0.189	No mitochondrial presequence	75(MPP)	0.160	12-16	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_055_mmf1	0.024	No mitochondrial presequence	34(MPP)	-0.029	84-88	14-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_056_mmf1	0.022	No mitochondrial presequence	9(MPP)	0.111	10-14	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_057_mmf1	0.027	No mitochondrial presequence	87(MPP)	-0.011		3-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_058_mmf1	0.017	No mitochondrial presequence	59(MPP), 60(Icp55)	-0.017		6-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_059_mmf1	0.002	No mitochondrial presequence	52(MPP)	-0.038	64-68,67-71	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_060_mmf1	0.052	No mitochondrial presequence	46(MPP)	0.000	21-25,44-48,74-78	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_061_mmf1	0.125	No mitochondrial presequence	14(MPP)	0.071	42-46	8-17-high	-	-	-	-	-	-	11-16,15-20	-	-	-	-	-	-	14-19	
synMTS_2_062_mmf1	0.023	No mitochondrial presequence	8(MPP)	0.125	23-27	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_063_mmf1	0.001	No mitochondrial presequence	40(MPP)	-0.100		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_064_mmf1	0.056	No mitochondrial presequence	79(MPP)	0.076	21-25,35-39	21-30-low	-	-	-	-	-	-	-	-	-	-	-	20-25	-	-	
synMTS_2_065_mmf1	0.004	No mitochondrial presequence	43(MPP)	-0.023	19-23	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_066_mmf1	0.013	No mitochondrial presequence	17(MPP)	-0.059		4-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_067_mmf1	0.138	No mitochondrial presequence	14(MPP), 15(Icp55)	0.000	11-15	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_068_mmf1	0.015	No mitochondrial presequence	52(MPP)	-0.038	26-30	14-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_069_mmf1	0.014	No mitochondrial presequence	18(MPP)	0.167	40-44	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_070_mmf1	0.004	No mitochondrial presequence	74(MPP)	0.095		16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_071_mmf1	0.027	No mitochondrial presequence	51(MPP)	0.059		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_072_mmf1	0.012	No mitochondrial presequence	66(MPP)	0.136		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_073_mmf1	0.119	No mitochondrial presequence	35(MPP), 43(Oct1)	0.200	25-29,35-39,79-83	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	25-30	-	
synMTS_2_074_mmf1	0.021	No mitochondrial presequence	77(MPP)	0.026	26-30	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_075_mmf1	0.004	No mitochondrial presequence	12(MPP)	0.083		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_076_mmf1	0.008	No mitochondrial presequence	41(MPP)	0.000	31-35	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_077_mmf1	0.006	No mitochondrial presequence	32(MPP)	0.188		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_078_mmf1	0.103	No mitochondrial presequence	80(MPP)	0.050	21-25,71-75	15-25-high	-	-	-	-	-	13-18	-	-	-	12-17	-	-	-	-	
synMTS_2_079_mmf1	0.028	No mitochondrial presequence	91(MPP), 92(Icp55)	0.044	6-10,26-30,36-40,39-43	15-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_080_mmf1	0.012	No mitochondrial presequence	27(MPP)	0.000		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_081_mmf1	0.002	No mitochondrial presequence	37(MPP)	-0.054	70-74,75-79	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_082_mmf1	0.001	No mitochondrial presequence	71(MPP)	0.042		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_083_mmf1	0.037	No mitochondrial presequence	66(MPP)	0.045	28-32	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_084_mmf1	0.010	No mitochondrial presequence	65(MPP)	0.046		13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_085_mmf1	0.012	No mitochondrial presequence	73(MPP)	-0.068	60-64	21-30-low	2-7	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_086_mmf1	0.117	No mitochondrial presequence	38(MPP)	0.132	69-73,92-96,95-99	1-10-high	-	-	-	-	-	-	-	-	25-30	-	-	-	-	-	
synMTS_2_087_mmf1	0.422	Possessing mitochondrial presequence	55(MPP)	0.127	14-18,77-81,89-93,93-97	7-16-high	-	-	-	-	-	-	7-12	-	-	6-11	-	-	-	-	
synMTS_2_088_mmf1	0.091	No mitochondrial presequence	19(MPP)	0.000		12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_089_mmf1	0.001	No mitochondrial presequence	53(MPP)	-0.057	47-51,50-54	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_090_mmf1	0.024	No mitochondrial presequence	84(MPP)	0.071	28-32	20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_091_mmf1	0.078	No mitochondrial presequence	87(MPP)	0.034	12-16	12-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_092_mmf1	0.048	No mitochondrial presequence	23(MPP), 31(Oct1)	-0.043	95-99	18-27-low	-	-	-	-	-	-	-	20-25	-	-	-	-	-	19-24	
synMTS_2_093_mmf1	0.046	No mitochondrial presequence	58(MPP)	0.069		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_094_mmf1	0.395	Possessing mitochondrial presequence	92(MPP)	0.076		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_095_mmf1	0.043	No mitochondrial presequence	26(MPP)	0.038		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_096_mmf1	0.033	No mitochondrial presequence	28(MPP)	0.179	19-23	18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_097_mmf1	0.042	No mitochondrial presequence	39(MPP)	0.000		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_098_mmf1	0.010	No mitochondrial presequence	44(MPP)	-0.068	30-34	11-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_099_mmf1	0.103	No mitochondrial presequence	49(MPP)	0.143	15-19,19-23,46-50	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_100_mmf1	0.025	No mitochondrial presequence	95(MPP)	0.042	8-12,72-76,75-79	1-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_101_mmf1	0.024	No mitochondrial presequence	47(MPP), 48(Icp55)	-0.021	2-6,11-15,44-48	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_102_mmf1	0.018	No mitochondrial presequence	91(MPP)	-0.011		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_103_mmf1	0.011	No mitochondrial presequence	17(MPP)	0.000	14-18,22-26,48-52,70-74	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_104_mmf1	0.030	No mitochondrial presequence	72(MPP), 73(Icp55)	0.014	11-15,69-73	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_105_mmf1	0.020	No mitochondrial presequence	61(MPP)	0.000	30-34	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_106_mmf1	0.006	No mitochondrial presequence	11(MPP)	-0.182	17-21,33-37	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_107_mmf1	0.068	No mitochondrial presequence	39(MPP)	0.077	65-69,79-83	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_108_mmf1	0.042	No mitochondrial presequence	34(MPP)	0.000		18-27-high	-	-	-	-	-	-	25-30	-	-	-	-	-	-	-	
synMTS_2_109_mmf1	0.019	No mitochondrial presequence	92(MPP)	0.087		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_110_mmf1	0.006	No mitochondrial presequence	95(MPP)	0.011		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_111_mmf1	0.007	No mitochondrial presequence	80(MPP)	0.025	25-29,67-71	19-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_112_mmf1	0.005	No mitochondrial presequence	46(MPP)	0.000	82-86	9-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_113_mmf1	0.011	No mitochondrial presequence	78(MPP)	0.038		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_114_mmf1	0.010	No mitochondrial presequence	92(MPP)	0.043	56-60	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_115_mmf1	0.017	No mitochondrial presequence	66(MPP)	0.015	36-40,46-50	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_116_mmf1	0.011	No mitochondrial presequence	60(MPP)	0.083	26-30	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_117_mmf1	0.016	No mitochondrial presequence	71(MPP)	0.113		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_118_mmf1	0.101	No mitochondrial presequence	31(MPP)	0.161	75-79,80-84	21-30-high	-	-	-	-	-	-	-	-	-	-	13-18	-	-	-	
synMTS_2_119_mmf1	0.041	No mitochondrial presequence	47(MPP)	-0.043	62-66	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_120_mmf1	0.059	No mitochondrial presequence	83(MPP)	0.096		17-27-high	-	20-25	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_121_mmf1	0.028	No mitochondrial presequence	41(MPP), 42(Icp55)	0.024	10-14,38-42	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	10-15	-	
synMTS_2_122_mmf1	0.022	No mitochondrial presequence	85(MPP)	0.035	32-36,48-52,64-68	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_123_mmf1	0.075	No mitochondrial presequence	68(MPP)	0.118	10-14,48-52	7-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_124_mmf1	0.044	No mitochondrial presequence	80(MPP)	-0.013	3-7,68-72,78-82	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_125_mmf1	0.082	No mitochondrial presequence	65(MPP)	0.077		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_126_mmf1	0.001	No mitochondrial presequence	78(MPP)	-0.038		15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_127_mmf1	0.036	No mitochondrial presequence	64(MPP)	0.078		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_128_mmf1	0.090	No mitochondrial presequence	25(MPP)	0.000		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_129_mmf1	0.007	No mitochondrial presequence	18(MPP)	0.000	41-45,50-54	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_130_mmf1	0.040	No mitochondrial presequence	61(MPP)	0.066		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_131_mmf1	0.005	No mitochondrial presequence	35(MPP)	0.000	32-36,51-55	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_132_mmf1	0.021	No mitochondrial presequence	15(MPP)	0.133	7-11,43-47,75-79	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	7-12	-	
synMTS_2_133_mmf1	0.011	No mitochondrial presequence	83(MPP)	0.036		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_134_mmf1	0.103	No mitochondrial presequence	19(MPP)	0.158	10-14,48-52	9-18-high	-	-	-	-	-	-	-	-	-	-	-	9-14	10-15	-	
synMTS_2_135_mmf1	0.050	No mitochondrial presequence	51(MPP)	0.039	16-20,19-23,41-45,45-49,48-52	4-13-low	-	-	-	-	16-21	-	-	-	-	-	-	-	-	-	
synMTS_2_136_mmf1	0.015	No mitochondrial presequence	58(MPP)	0.121		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_137_mmf1	0.025	No mitochondrial presequence	39(MPP)	0.077	1-5	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_138_mmf1	0.282	No mitochondrial presequence	15(MPP)	0.133	1-5,13-17,25-29,32-36	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
