<pre>Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
synMTS_1_369_mmf1	0.003	No mitochondrial presequence	60(MPP)	-0.017		12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_370_mmf1	0.002	No mitochondrial presequence	94(MPP)	0.021	30-34,63-67,75-79	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_371_mmf1	0.001	No mitochondrial presequence	58(MPP)	0.000		17-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_372_mmf1	0.004	No mitochondrial presequence	68(MPP)	0.000		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_373_mmf1	0.007	No mitochondrial presequence	73(MPP)	0.068	21-25	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_374_mmf1	0.018	No mitochondrial presequence	61(MPP)	0.049		8-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_375_mmf1	0.010	No mitochondrial presequence	80(MPP)	0.013		6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_376_mmf1	0.020	No mitochondrial presequence	92(MPP)	0.000		6-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_377_mmf1	0.013	No mitochondrial presequence	69(MPP)	0.087	26-30	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_378_mmf1	0.001	No mitochondrial presequence	4(MPP)	-0.250	76-80	2-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_379_mmf1	0.034	No mitochondrial presequence	60(MPP)	0.100		20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_380_mmf1	0.052	No mitochondrial presequence	87(MPP)	0.046	11-15,15-19	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_381_mmf1	0.066	No mitochondrial presequence	77(MPP)	0.091		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_382_mmf1	0.125	No mitochondrial presequence	66(MPP)	0.106	42-46,45-49	15-24-high	-	-	-	-	-	10-15	-	-	-	9-14	-	-	-	-	
synMTS_1_383_mmf1	0.065	No mitochondrial presequence	6(MPP)	0.000	8-12,11-15,14-18,62-66,69-73,94-98	7-16-high	-	-	-	-	11-16	-	-	-	6-11	-	5-10	-	-	-	
synMTS_1_384_mmf1	0.016	No mitochondrial presequence	60(MPP)	0.017		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_385_mmf1	0.084	No mitochondrial presequence	25(MPP)	0.120		11-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_386_mmf1	0.054	No mitochondrial presequence	95(MPP)	0.032	28-32,74-78,87-91	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_387_mmf1	0.030	No mitochondrial presequence	31(MPP), 32(Icp55)	0.000	25-29,44-48,80-84	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_388_mmf1	0.111	No mitochondrial presequence	6(MPP)	0.000	48-52,51-55	6-16-high	-	-	-	-	-	-	20-25	-	-	19-24	-	-	-	-	
synMTS_1_389_mmf1	0.092	No mitochondrial presequence	88(MPP)	0.102	3-7,42-46,52-56	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_390_mmf1	0.077	No mitochondrial presequence	79(MPP)	0.038		1-10-low	-	-	-	-	-	-	-	2-7	-	1-6	-	-	-	-	
synMTS_1_391_mmf1	0.001	No mitochondrial presequence	90(MPP)	0.011		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_392_mmf1	0.009	No mitochondrial presequence	84(MPP)	0.036	43-47,50-54	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_393_mmf1	0.002	No mitochondrial presequence	60(MPP)	-0.017		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_394_mmf1	0.045	No mitochondrial presequence	69(MPP)	0.087		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_395_mmf1	0.012	No mitochondrial presequence	6(MPP)	-0.167	47-51	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_396_mmf1	0.058	No mitochondrial presequence	80(MPP)	0.037	14-18,32-36,36-40	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_397_mmf1	0.012	No mitochondrial presequence	94(MPP)	0.074	8-12,70-74,81-85	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_398_mmf1	0.004	No mitochondrial presequence	65(MPP)	0.031		1-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_399_mmf1	0.000	No mitochondrial presequence	8(MPP)	-0.125	24-28	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_1_400_mmf1	0.042	No mitochondrial presequence	65(MPP)	0.077		16-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_201_mmf1	0.010	No mitochondrial presequence	90(MPP)	0.056	2-6,38-42	18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_202_mmf1	0.035	No mitochondrial presequence	94(MPP)	0.032		21-30-high	-	-	-	-	-	-	-	-	4-9	-	-	-	-	-	
synMTS_2_203_mmf1	0.002	No mitochondrial presequence	33(MPP)	-0.121		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_204_mmf1	0.000	No mitochondrial presequence	93(MPP)	-0.022	35-39	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_205_mmf1	0.046	No mitochondrial presequence	91(MPP)	0.099	12-16,47-51,70-74	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_206_mmf1	0.020	No mitochondrial presequence	20(MPP)	0.050	15-19	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_207_mmf1	0.073	No mitochondrial presequence	63(MPP)	0.079		19-29-high	-	-	-	-	-	-	-	-	18-23	-	17-22	-	-	-	
synMTS_2_208_mmf1	0.002	No mitochondrial presequence	58(MPP)	0.034	34-38	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_209_mmf1	0.001	No mitochondrial presequence	41(MPP)	0.024	79-83	3-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_210_mmf1	0.005	No mitochondrial presequence	84(MPP)	-0.060	14-18	12-21-high	-	-	-	11-16	-	-	-	-	-	-	-	-	-	-	
synMTS_2_211_mmf1	0.074	No mitochondrial presequence	80(MPP)	0.075	2-6,19-23	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_212_mmf1	0.025	No mitochondrial presequence	14(MPP)	-0.143	2-6,20-24,66-70	9-18-low	-	-	-	-	-	-	-	-	18-23	-	-	-	-	-	
synMTS_2_213_mmf1	0.022	No mitochondrial presequence	70(MPP)	0.057		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	12-17	
synMTS_2_214_mmf1	0.047	No mitochondrial presequence	93(MPP)	0.054	9-13,65-69	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_215_mmf1	0.011	No mitochondrial presequence	71(MPP)	-0.014		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_216_mmf1	0.024	No mitochondrial presequence	62(MPP)	-0.048		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_217_mmf1	0.014	No mitochondrial presequence	81(MPP)	0.012	60-64	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_218_mmf1	0.035	No mitochondrial presequence	64(MPP)	0.094	3-7	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_219_mmf1	0.003	No mitochondrial presequence	87(MPP)	0.034		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_220_mmf1	0.038	No mitochondrial presequence	75(MPP)	0.053		10-19-low	-	-	-	-	-	-	10-15	-	-	9-14	-	-	-	-	
synMTS_2_221_mmf1	0.011	No mitochondrial presequence	35(MPP), 36(Icp55)	-0.143		16-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_222_mmf1	0.001	No mitochondrial presequence	65(MPP)	0.015	45-49	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_223_mmf1	0.012	No mitochondrial presequence	6(MPP)	-0.333	23-27,29-33,68-72,88-92	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_224_mmf1	0.002	No mitochondrial presequence	94(MPP)	-0.043	81-85	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_225_mmf1	0.025	No mitochondrial presequence	69(MPP)	-0.014		2-15-low	22-27	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_226_mmf1	0.091	No mitochondrial presequence	81(MPP)	0.099	4-8,27-31	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_227_mmf1	0.013	No mitochondrial presequence	59(MPP)	0.068		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_228_mmf1	0.018	No mitochondrial presequence	59(MPP)	0.102	38-42	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_229_mmf1	0.011	No mitochondrial presequence	76(MPP)	0.132		10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_230_mmf1	0.000	No mitochondrial presequence	71(MPP)	0.000		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_231_mmf1	0.031	No mitochondrial presequence	87(MPP)	0.000		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_232_mmf1	0.025	No mitochondrial presequence	17(MPP)	0.059	44-48,50-54	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_233_mmf1	0.001	No mitochondrial presequence	63(MPP)	0.032	38-42	20-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_234_mmf1	0.016	No mitochondrial presequence	5(MPP)	-0.200	21-25,27-31	18-27-low	-	-	-	-	-	-	-	-	-	-	-	20-25	21-26	-	
synMTS_2_235_mmf1	0.008	No mitochondrial presequence	89(MPP)	0.000	7-11	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_236_mmf1	0.018	No mitochondrial presequence	15(MPP), 16(Icp55)	-0.067	6-10,25-29,35-39	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_237_mmf1	0.076	No mitochondrial presequence	87(MPP)	0.138	26-30,63-67,67-71	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_238_mmf1	0.006	No mitochondrial presequence	92(MPP)	-0.011		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_239_mmf1	0.001	No mitochondrial presequence	35(MPP)	0.000		16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_240_mmf1	0.011	No mitochondrial presequence	93(MPP)	-0.043	27-31,35-39,40-44,85-89	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_241_mmf1	0.007	No mitochondrial presequence	9(MPP)	-0.222	78-82,88-92	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_242_mmf1	0.023	No mitochondrial presequence	94(MPP)	0.021	17-21,50-54,79-83,91-95	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_243_mmf1	0.007	No mitochondrial presequence	13(MPP)	-0.077		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_244_mmf1	0.067	No mitochondrial presequence	72(MPP)	0.111		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_245_mmf1	0.006	No mitochondrial presequence	13(MPP)	-0.077		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_246_mmf1	0.033	No mitochondrial presequence	82(MPP)	0.122	1-5,79-83	12-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_247_mmf1	0.061	No mitochondrial presequence	38(MPP)	0.026		15-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_248_mmf1	0.001	No mitochondrial presequence	35(MPP)	-0.057	13-17,85-89	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_249_mmf1	0.040	No mitochondrial presequence	79(MPP)	0.038	57-61	14-23-high	-	-	-	-	-	-	-	-	-	-	12-17	-	-	-	
synMTS_2_250_mmf1	0.026	No mitochondrial presequence	78(MPP)	0.103		7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_251_mmf1	0.001	No mitochondrial presequence	88(MPP)	-0.057		6-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_252_mmf1	0.015	No mitochondrial presequence	14(MPP)	0.000	35-39	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_253_mmf1	0.023	No mitochondrial presequence	29(MPP), 30(Icp55)	0.034	5-9,11-15,63-67,74-78	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_254_mmf1	0.038	No mitochondrial presequence	89(MPP)	0.034	81-85	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_255_mmf1	0.001	No mitochondrial presequence	29(MPP)	-0.034		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_256_mmf1	0.001	No mitochondrial presequence	8(MPP)	-0.250		6-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_257_mmf1	0.014	No mitochondrial presequence	89(MPP)	0.034		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_258_mmf1	0.013	No mitochondrial presequence	22(MPP)	-0.091	24-28,84-88	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_259_mmf1	0.067	No mitochondrial presequence	71(MPP)	0.085	1-5,27-31	1-10-low	3-8	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_260_mmf1	0.023	No mitochondrial presequence	12(MPP)	0.000		17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_261_mmf1	0.002	No mitochondrial presequence	94(MPP)	0.064	20-24	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_262_mmf1	0.018	No mitochondrial presequence	73(MPP)	0.000	1-5,23-27,27-31,70-74	1-10-high	-	-	-	-	23-28	-	-	-	-	-	-	-	-	-	
synMTS_2_263_mmf1	0.009	No mitochondrial presequence	72(MPP)	0.000	52-56	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_264_mmf1	0.001	No mitochondrial presequence	43(MPP)	0.023		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_265_mmf1	0.001	No mitochondrial presequence	84(MPP)	0.024	58-62	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_266_mmf1	0.071	No mitochondrial presequence	62(MPP)	0.065	27-31,30-34	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_267_mmf1	0.004	No mitochondrial presequence	20(MPP)	-0.200		20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_268_mmf1	0.005	No mitochondrial presequence	81(MPP)	0.025	45-49	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_269_mmf1	0.013	No mitochondrial presequence	85(MPP)	-0.024	25-29	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_270_mmf1	0.022	No mitochondrial presequence	78(MPP)	0.141	39-43,49-53	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_271_mmf1	0.001	No mitochondrial presequence	61(MPP)	0.000	36-40	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_272_mmf1	0.004	No mitochondrial presequence	88(MPP)	-0.011	34-38,80-84	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_273_mmf1	0.050	No mitochondrial presequence	79(MPP)	0.114	42-46,59-63	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_274_mmf1	0.025	No mitochondrial presequence	86(MPP)	0.035	46-50,63-67	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_275_mmf1	0.004	No mitochondrial presequence	92(MPP)	0.087	20-24	20-30-high	-	-	-	-	20-25	-	-	-	-	-	-	-	-	-	
synMTS_2_276_mmf1	0.003	No mitochondrial presequence	33(MPP)	-0.121	87-91	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_277_mmf1	0.007	No mitochondrial presequence	59(MPP)	0.085	31-35	4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_278_mmf1	0.037	No mitochondrial presequence	63(MPP)	0.079	34-38	14-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_279_mmf1	0.034	No mitochondrial presequence	28(MPP)	0.000	8-12	2-11-high	-	-	-	-	-	-	-	-	-	-	-	7-12	8-13	-	
synMTS_2_280_mmf1	0.024	No mitochondrial presequence	87(MPP)	-0.023		2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_281_mmf1	0.024	No mitochondrial presequence	70(MPP)	0.057		8-17-low	2-7	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_282_mmf1	0.016	No mitochondrial presequence	81(MPP)	0.025	21-25,46-50	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_283_mmf1	0.066	No mitochondrial presequence	79(MPP)	0.076	8-12	17-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_284_mmf1	0.000	No mitochondrial presequence	82(MPP)	-0.037		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_285_mmf1	0.007	No mitochondrial presequence	22(MPP)	-0.091	75-79	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_286_mmf1	0.029	No mitochondrial presequence	91(MPP)	0.044		15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_287_mmf1	0.004	No mitochondrial presequence	63(MPP)	0.048		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_288_mmf1	0.029	No mitochondrial presequence	61(MPP), 62(Icp55)	0.115	71-75	13-22-high	-	-	-	-	-	-	-	-	15-20	-	-	-	-	-	
synMTS_2_289_mmf1	0.015	No mitochondrial presequence	71(MPP)	0.099		14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_290_mmf1	0.042	No mitochondrial presequence	57(MPP)	0.123		6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_291_mmf1	0.024	No mitochondrial presequence	90(MPP)	0.044	66-70,87-91	17-26-low	-	-	-	-	-	-	7-12	-	-	6-11	-	-	-	-	
synMTS_2_292_mmf1	0.044	No mitochondrial presequence	70(MPP)	0.129	32-36,44-48	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_293_mmf1	0.016	No mitochondrial presequence	66(MPP)	0.076	39-43,47-51	5-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_294_mmf1	0.031	No mitochondrial presequence	79(MPP)	0.101		10-21-low	-	-	-	-	-	-	25-30	-	-	24-29	-	-	-	-	
synMTS_2_295_mmf1	0.004	No mitochondrial presequence	34(MPP)	-0.088	72-76	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_296_mmf1	0.025	No mitochondrial presequence	67(MPP)	-0.015	39-43	6-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_297_mmf1	0.006	No mitochondrial presequence	19(MPP)	0.105	12-16,79-83,83-87	15-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_298_mmf1	0.066	No mitochondrial presequence	95(MPP)	0.126	6-10,52-56,70-74	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_299_mmf1	0.052	No mitochondrial presequence	49(MPP)	0.061	95-99	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_300_mmf1	0.006	No mitochondrial presequence	91(MPP)	0.022		14-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_301_mmf1	0.011	No mitochondrial presequence	38(MPP), 39(Icp55)	-0.053	39-43,42-46,65-69	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_302_mmf1	0.002	No mitochondrial presequence	21(MPP)	0.000	56-60,72-76	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_303_mmf1	0.042	No mitochondrial presequence	64(MPP)	0.094		18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_304_mmf1	0.064	No mitochondrial presequence	91(MPP)	0.154	3-7,18-22,88-92	17-26-high	-	-	-	-	-	-	-	-	16-21	-	15-20	2-7	-	-	
synMTS_2_305_mmf1	0.063	No mitochondrial presequence	50(MPP)	-0.060	33-37,47-51	11-20-high	-	-	-	-	-	11-16	-	-	-	10-15	-	-	-	-	
synMTS_2_306_mmf1	0.018	No mitochondrial presequence	79(MPP)	0.051		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_307_mmf1	0.031	No mitochondrial presequence	95(MPP)	0.074	10-14,13-17,17-21,45-49,81-85	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_308_mmf1	0.002	No mitochondrial presequence	87(MPP)	-0.034	24-28,41-45	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_309_mmf1	0.041	No mitochondrial presequence	76(MPP)	0.013	14-18,35-39	14-23-high	-	-	-	-	-	-	-	-	-	-	19-24	-	-	-	
synMTS_2_310_mmf1	0.002	No mitochondrial presequence	93(MPP)	0.032	1-5,5-9,44-48	1-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_311_mmf1	0.007	No mitochondrial presequence	73(MPP)	-0.068		7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_312_mmf1	0.022	No mitochondrial presequence	65(MPP)	0.077		12-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_313_mmf1	0.021	No mitochondrial presequence	11(MPP)	0.000	13-17	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_314_mmf1	0.088	No mitochondrial presequence	62(MPP)	0.081	43-47	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_315_mmf1	0.001	No mitochondrial presequence	19(MPP)	0.105	9-13	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_316_mmf1	0.010	No mitochondrial presequence	91(MPP)	0.044	70-74	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_317_mmf1	0.002	No mitochondrial presequence	88(MPP)	-0.011	17-21,51-55	1-10-low	-	-	-	-	17-22	-	-	-	-	-	-	-	-	-	
synMTS_2_318_mmf1	0.011	No mitochondrial presequence	51(MPP)	-0.039	40-44	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_319_mmf1	0.006	No mitochondrial presequence	54(MPP)	-0.037		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_320_mmf1	0.017	No mitochondrial presequence	74(MPP)	0.122		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_321_mmf1	0.020	No mitochondrial presequence	84(MPP)	-0.012		17-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_322_mmf1	0.026	No mitochondrial presequence	68(MPP)	0.074		19-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_323_mmf1	0.035	No mitochondrial presequence	19(MPP)	0.000	65-69	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_324_mmf1	0.010	No mitochondrial presequence	64(MPP)	0.062	9-13	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_325_mmf1	0.028	No mitochondrial presequence	11(MPP)	0.000	12-16,28-32	12-21-high	-	-	-	-	-	-	-	-	-	-	-	11-16	-	-	
synMTS_2_326_mmf1	0.006	No mitochondrial presequence	61(MPP)	0.033		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_327_mmf1	0.010	No mitochondrial presequence	85(MPP)	0.012		1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_328_mmf1	0.032	No mitochondrial presequence	7(MPP)	-0.143	6-10,9-13,81-85	2-11-high	-	-	-	-	6-11,9-14	-	-	-	-	-	-	-	-	-	
synMTS_2_329_mmf1	0.011	No mitochondrial presequence	24(MPP)	0.083	1-5,7-11,42-46	13-24-low	-	-	-	-	-	-	-	-	-	-	11-16	-	-	-	
synMTS_2_330_mmf1	0.052	No mitochondrial presequence	74(MPP)	0.068		12-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_331_mmf1	0.044	No mitochondrial presequence	93(MPP)	0.108	90-94	5-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_332_mmf1	0.008	No mitochondrial presequence	95(MPP)	-0.021		13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_333_mmf1	0.000	No mitochondrial presequence	8(MPP)	0.000		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_334_mmf1	0.006	No mitochondrial presequence	59(MPP)	0.051	40-44	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_335_mmf1	0.016	No mitochondrial presequence	89(MPP)	-0.011	1-5,86-90	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_336_mmf1	0.003	No mitochondrial presequence	89(MPP)	-0.011	64-68	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_337_mmf1	0.065	No mitochondrial presequence	94(MPP)	0.074	70-74	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_2_338_mmf1	0.068	No mitochondrial presequence	95(MPP)	-0.011	19-23,23-27	19-28-high	-	-	-	-	-	-	-	-	-	-	-	18-23	-	-	
synMTS_2_339_mmf1	0.009	No mitochondrial presequence	5(MPP), 6(Icp55)	-0.400	22-26,34-38	9-19-low	-	-	-	-	-	-	-	-	-	-	-	21-26	-	-	
